@relation 'job_change_data_scientist-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.NumericToBinary-R13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R9-10'

@attribute city {city_103,city_40,city_21,city_115,city_162,city_176,city_160,city_46,city_61,city_114,city_13,city_159,city_102,city_67,city_100,city_16,city_71,city_104,city_64,city_101,city_83,city_105,city_73,city_75,city_41,city_11,city_93,city_90,city_36,city_20,city_57,city_152,city_19,city_65,city_74,city_173,city_136,city_98,city_97,city_50,city_138,city_82,city_157,city_89,city_150,city_70,city_175,city_94,city_28,city_59,city_165,city_145,city_142,city_26,city_12,city_37,city_43,city_116,city_23,city_99,city_149,city_10,city_45,city_80,city_128,city_158,city_123,city_7,city_72,city_106,city_143,city_78,city_109,city_24,city_134,city_48,city_144,city_91,city_146,city_133,city_126,city_118,city_9,city_167,city_27,city_84,city_54,city_39,city_79,city_76,city_77,city_81,city_131,city_44,city_117,city_155,city_33,city_141,city_127,city_62,city_53,city_25,city_2,city_69,city_120,city_111,city_30,city_1,city_140,city_179,city_55,city_14,city_42,city_107,city_18,city_139,city_180,city_166,city_121,city_129,city_8,city_31,city_171}
@attribute city_development_index numeric
@attribute gender {Male,Female,Other}
@attribute relevent_experience {'Has relevent experience','No relevent experience'}
@attribute enrolled_university {no_enrollment,'Full time course','Part time course'}
@attribute education_level {Graduate,Masters,'High School',Phd,'Primary School'}
@attribute major_discipline {STEM,'Business Degree',Arts,Humanities,'No Major',Other}
@attribute experience {>20,15,5,<1,11,13,7,17,2,16,1,4,10,14,18,19,12,3,6,9,8,20}
@attribute training_hours numeric
@attribute target_binarized {0,1}

@data
city_102,0.804,Male,'No relevent experience','Full time course',Graduate,'Business Degree',<1,214,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,52,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,65,0
city_160,0.92,Male,'Has relevent experience','Full time course',Graduate,'No Major',14,64,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,86,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,21,0
city_114,0.926,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,86,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,53,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,60,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,18,178,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Phd,STEM,>20,166,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Phd,Humanities,>20,62,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,7,35,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,106,0
city_138,0.836,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,58,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,72,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,'High School',STEM,18,80,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,16,166,0
city_10,0.895,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,25,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,109,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,37,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,32,0
city_45,0.89,Male,'No relevent experience',no_enrollment,Graduate,STEM,9,51,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,84,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,72,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,47,0
city_67,0.855,Male,'No relevent experience','Full time course',Graduate,STEM,12,47,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,'High School',STEM,6,20,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,Other,2,64,0
city_71,0.884,Male,'No relevent experience','Full time course',Masters,STEM,14,96,0
city_21,0.624,Male,'No relevent experience',no_enrollment,'High School',STEM,2,306,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,8,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,48,0
city_114,0.926,Male,'No relevent experience',no_enrollment,Phd,STEM,7,46,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Arts,>20,102,0
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,4,76,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'Primary School',STEM,1,43,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,32,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,54,0
city_162,0.767,Male,'Has relevent experience','Full time course',Masters,STEM,8,7,0
city_80,0.847,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,96,0
city_160,0.92,Female,'Has relevent experience','Full time course',Graduate,STEM,4,7,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,53,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,161,0
city_136,0.897,Male,'No relevent experience',no_enrollment,Masters,STEM,8,11,0
city_41,0.827,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,6,0
city_105,0.794,Female,'Has relevent experience',no_enrollment,Masters,Humanities,6,182,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,67,0
city_128,0.527,Female,'No relevent experience',no_enrollment,Graduate,STEM,1,50,0
city_71,0.884,Female,'No relevent experience','Part time course',Graduate,STEM,5,16,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,38,0
city_103,0.92,Other,'Has relevent experience',no_enrollment,Graduate,Arts,5,98,0
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,2,88,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,112,0
city_123,0.738,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,9,0
city_67,0.855,Other,'No relevent experience','Full time course','High School',STEM,4,36,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,19,24,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,2,28,0
city_173,0.878,Male,'Has relevent experience','Part time course',Graduate,STEM,10,166,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,24,0
city_165,0.903,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,133,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,143,0
city_173,0.878,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,29,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,53,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,7,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,87,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,18,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,114,0
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,5,56,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,30,0
city_83,0.923,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,80,0
city_40,0.776,Male,'Has relevent experience','Full time course',Graduate,STEM,14,52,0
city_21,0.624,Female,'Has relevent experience',no_enrollment,Graduate,STEM,<1,13,0
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,42,0
city_138,0.836,Male,'Has relevent experience',no_enrollment,Masters,Humanities,2,36,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,67,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,100,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Phd,STEM,15,58,0
city_12,0.64,Male,'No relevent experience',no_enrollment,Masters,STEM,6,59,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Masters,STEM,2,35,0
city_65,0.802,Male,'Has relevent experience','Full time course',Graduate,STEM,<1,11,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,10,206,0
city_7,0.647,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,130,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,30,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,88,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,'Business Degree',<1,18,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,41,0
city_114,0.926,Male,'Has relevent experience','Part time course',Masters,STEM,14,16,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,95,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,53,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,21,0
city_72,0.795,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,94,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'No Major',17,20,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,60,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,4,5,0
city_105,0.794,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,20,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,2,0
city_105,0.794,Female,'Has relevent experience','Full time course',Graduate,STEM,9,206,0
city_67,0.855,Male,'No relevent experience',no_enrollment,'High School',STEM,12,90,0
city_19,0.682,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,25,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,22,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,19,90,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,56,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,120,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,19,0
city_65,0.802,Male,'Has relevent experience','Full time course',Graduate,STEM,8,314,0
city_75,0.939,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,15,0
city_16,0.91,Male,'No relevent experience','Full time course',Graduate,STEM,2,10,0
city_73,0.754,Male,'Has relevent experience','Part time course',Graduate,STEM,3,39,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,26,0
city_20,0.796,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,25,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,30,0
city_106,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,18,39,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,32,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,9,226,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,60,0
city_78,0.579,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,9,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,50,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,91,0
city_103,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,5,14,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,74,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,52,0
city_75,0.939,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,75,0
city_73,0.754,Male,'No relevent experience','Part time course',Graduate,STEM,8,50,0
city_150,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,100,0
city_10,0.895,Male,'Has relevent experience',no_enrollment,Masters,STEM,17,42,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Phd,STEM,>20,11,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,74,0
city_65,0.802,Male,'Has relevent experience','Full time course','High School',STEM,7,17,0
city_45,0.89,Male,'Has relevent experience','Full time course',Graduate,STEM,9,90,0
city_67,0.855,Male,'No relevent experience',no_enrollment,Masters,STEM,>20,234,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Masters,Humanities,7,163,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,9,0
city_67,0.855,Male,'No relevent experience',no_enrollment,Graduate,Other,5,36,0
city_13,0.827,Male,'Has relevent experience','Full time course',Graduate,STEM,5,6,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,72,0
city_114,0.926,Male,'Has relevent experience','Part time course',Graduate,STEM,18,84,0
city_150,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,24,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,77,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,20,56,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,22,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,17,8,0
city_93,0.865,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,8,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,55,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,36,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,146,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,151,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,4,0
city_116,0.743,Male,'Has relevent experience',no_enrollment,Masters,Other,2,102,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,29,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,78,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,84,0
city_123,0.738,Male,'Has relevent experience','Full time course',Graduate,STEM,5,13,0
city_57,0.866,Male,'Has relevent experience',no_enrollment,Masters,STEM,12,30,0
city_109,0.701,Male,'No relevent experience','Full time course',Graduate,STEM,2,108,0
city_45,0.89,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,62,0
city_16,0.91,Male,'No relevent experience',no_enrollment,'Primary School',STEM,8,21,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,98,0
city_16,0.91,Female,'Has relevent experience',no_enrollment,Masters,Humanities,5,57,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,9,0
city_65,0.802,Male,'Has relevent experience','Full time course',Graduate,STEM,8,4,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,53,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,108,0
city_36,0.893,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,112,0
city_36,0.893,Male,'Has relevent experience',no_enrollment,Masters,STEM,12,107,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,24,0
city_90,0.698,Male,'No relevent experience',no_enrollment,'High School',STEM,2,76,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,80,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,96,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,46,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,Other,5,20,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,46,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,'Primary School',STEM,10,14,0
city_16,0.91,Male,'No relevent experience','Full time course',Graduate,STEM,<1,44,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,27,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,34,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,17,0
city_103,0.92,Female,'No relevent experience',no_enrollment,Graduate,Humanities,3,40,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,45,0
city_67,0.855,Male,'No relevent experience',no_enrollment,'High School',STEM,11,32,0
city_89,0.925,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,85,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,110,0
city_65,0.802,Male,'Has relevent experience',no_enrollment,Masters,'Business Degree',11,35,0
city_46,0.762,Male,'Has relevent experience','Full time course',Graduate,STEM,12,6,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,15,11,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,91,0
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,28,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,18,0
city_105,0.794,Male,'Has relevent experience','Part time course',Graduate,STEM,7,50,0
city_19,0.682,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,204,0
city_114,0.926,Male,'No relevent experience',no_enrollment,'High School',STEM,5,256,0
city_103,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,6,26,0
city_46,0.762,Male,'No relevent experience',no_enrollment,Graduate,Other,2,26,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,16,37,0
city_114,0.926,Male,'No relevent experience','Full time course',Graduate,STEM,10,67,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,40,0
city_10,0.895,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,14,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,4,218,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,8,0
city_103,0.92,Male,'Has relevent experience','Full time course',Masters,STEM,8,38,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,29,0
city_99,0.915,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,26,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,22,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,50,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,100,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,41,0
city_103,0.92,Male,'Has relevent experience','Full time course',Masters,STEM,9,54,0
city_90,0.698,Male,'Has relevent experience','Full time course',Masters,STEM,>20,28,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,20,0
city_173,0.878,Male,'No relevent experience',no_enrollment,Graduate,'No Major',14,45,0
city_103,0.92,Male,'Has relevent experience','Full time course',Masters,STEM,6,55,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,28,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,96,0
city_19,0.682,Male,'No relevent experience','Full time course',Graduate,STEM,9,42,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,66,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,8,0
city_102,0.804,Male,'No relevent experience',no_enrollment,'High School',STEM,4,94,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,15,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,53,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,42,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,8,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,182,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Other,8,128,0
city_134,0.698,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,85,0
city_114,0.926,Male,'Has relevent experience','Full time course',Masters,STEM,9,88,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,Humanities,4,90,0
city_50,0.896,Male,'No relevent experience',no_enrollment,'High School',STEM,3,10,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,22,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,12,82,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,'High School',STEM,8,20,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,44,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,107,0
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,5,55,0
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,42,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,114,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,56,0
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,5,6,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,15,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,54,0
city_23,0.899,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,114,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,29,0
city_16,0.91,Male,'No relevent experience',no_enrollment,Graduate,STEM,8,23,0
city_114,0.926,Male,'No relevent experience',no_enrollment,Masters,Humanities,6,76,0
city_23,0.899,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,24,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,101,0
city_173,0.878,Male,'No relevent experience','Full time course',Masters,Humanities,9,56,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,21,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,77,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,4,14,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,13,326,0
city_144,0.84,Male,'Has relevent experience','Full time course',Graduate,STEM,9,34,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,17,0
